temperature,feature_1,feature_2
26.3799991607666,10.649999618530272,4.421000003814697
27.364999771118164,10.04699993133545,4.2199997901916495
28.06800079345703,11.720999717712402,5.090000152587892
29.47500038146973,12.123000144958494,5.357999801635742
26.80200004577637,9.979999542236328,5.0229997634887695
29.968000411987305,9.243000030517578,4.956999778747559
30.38999938964844,10.180999755859377,5.425000190734863
31.16399955749512,9.645000457763672,5.425000190734863
29.756999969482425,9.779000282287598,4.889999866485597
32.28900146484375,11.119000434875488,5.1570000648498535
31.9379997253418,11.052000045776367,4.956999778747559
28.56100082397461,10.784000396728516,4.889999866485597
21.525999069213867,11.185999870300291,4.889999866485597
22.229999542236328,10.449000358581545,4.889999866485597
19.41600036621093,9.57800006866455,5.760000228881836
18.57200050354004,9.3100004196167,5.760000228881836
21.66699981689453,9.913000106811523,5.894000053405763
25.535999298095703,8.975000381469727,4.956999778747559
27.85700035095215,8.640000343322754,4.822999954223633
27.92799949645996,9.175999641418455,5.492000102996826
24.62100028991699,9.109000205993652,4.822999954223633
23.847999572753903,9.845999717712402,5.559000015258789
23.07399940490723,11.588000297546388,5.425000190734863
22.51099967956543,11.788000106811523,6.09499979019165
21.66699981689453,10.583000183105469,5.960999965667725
25.395000457763672,11.588000297546388,6.296000003814697
25.18400001525879,11.92199993133545,6.2290000915527335
29.54599952697754,12.324000358581545,5.559000015258789
29.47500038146973,10.381999969482422,5.894000053405763
29.263999938964844,10.04699993133545,5.425000190734863
30.952999114990234,10.515999794006348,6.027999877929688
31.72599983215332,10.717000007629396,6.09499979019165
33.132999420166016,9.979999542236328,5.0229997634887695
28.982999801635746,11.31999969482422,5.090000152587892
28.982999801635746,11.38700008392334,4.956999778747559
31.72599983215332,9.376999855041504,3.884999990463257
25.18400001525879,10.11400032043457,4.0859999656677255
30.5310001373291,10.381999969482422,4.822999954223633
27.645999908447266,9.645000457763672,4.889999866485597
25.465999603271484,12.72599983215332,6.497000217437744
25.95800018310547,11.98900032043457,5.625999927520752
25.95800018310547,12.524999618530272,6.296000003814697
26.02799987792969,12.324000358581545,6.296000003814697
28.913000106811523,10.717000007629396,5.425000190734863
30.459999084472656,11.31999969482422,5.625999927520752
31.375,10.85099983215332,4.689000129699707
32.78200149536133,13.32900047302246,5.425000190734863
31.72599983215332,11.45400047302246,5.223999977111816
30.31999969482422,11.052000045776367,5.960999965667725
30.459999084472656,10.984999656677246,6.027999877929688
32.92200088500977,12.79300022125244,5.960999965667725
31.093000411987305,13.395999908447266,6.429999828338622
25.67700004577637,11.253000259399414,5.425000190734863
27.15399932861328,9.913000106811523,4.554999828338623
28.77199935913086,10.180999755859377,5.357999801635742
30.60099983215332,10.85099983215332,5.223999977111816
32.007999420166016,10.04699993133545,5.0229997634887695
33.132999420166016,11.92199993133545,5.425000190734863
31.51499938964844,11.45400047302246,4.956999778747559
31.02300071716309,10.85099983215332,4.689000129699707
31.44499969482422,11.185999870300291,4.622000217437744
31.72599983215332,10.649999618530272,4.689000129699707
30.952999114990234,9.979999542236328,4.3540000915527335
30.459999084472656,11.854999542236328,5.760000228881836
28.913000106811523,10.381999969482422,5.090000152587892
30.38999938964844,10.717000007629396,5.425000190734863
31.51499938964844,10.85099983215332,5.357999801635742
31.233999252319336,9.779000282287598,5.1570000648498535
30.5310001373291,9.376999855041504,4.48799991607666
30.108999252319336,11.38700008392334,5.559000015258789
30.31999969482422,11.854999542236328,4.48799991607666
29.61599922180176,12.524999618530272,6.162000179290772
30.5310001373291,12.72599983215332,6.36299991607666
32.99300003051758,11.119000434875488,4.75600004196167
30.24900054931641,11.788000106811523,4.889999866485597
30.24900054931641,13.128000259399414,4.956999778747559
30.67099952697754,10.583000183105469,4.75600004196167
31.586000442504893,10.3149995803833,5.290999889373778
31.9379997253418,9.444000244140623,5.0229997634887695
28.982999801635746,10.449000358581545,4.2199997901916495
27.71699905395508,9.845999717712402,4.0859999656677255
30.67099952697754,10.984999656677246,4.75600004196167
24.34000015258789,10.717000007629396,4.287000179290772
29.68600082397461,9.175999641418455,3.549999952316284
30.24900054931641,9.645000457763672,4.152999877929688
29.968000411987305,8.505999565124513,2.880000114440918
29.54599952697754,10.515999794006348,3.3489999771118164
28.49099922180176,13.395999908447266,4.689000129699707
28.56100082397461,12.592000007629396,5.1570000648498535
28.77199935913086,14.199999809265137,6.2290000915527335
27.71699905395508,12.592000007629396,6.2290000915527335
28.138999938964844,14.267000198364258,6.36299991607666
27.364999771118164,12.592000007629396,5.090000152587892
26.73200035095215,13.730999946594238,5.625999927520752
26.3799991607666,15.13700008392334,5.760000228881836
25.395000457763672,14.267000198364258,5.960999965667725
27.92799949645996,12.524999618530272,5.090000152587892
28.982999801635746,12.324000358581545,5.559000015258789
29.756999969482425,13.26200008392334,6.09499979019165
30.60099983215332,12.324000358581545,4.956999778747559
32.64099884033203,9.645000457763672,3.617000102996826
35.3849983215332,10.515999794006348,4.554999828338623
37.28400039672852,9.376999855041504,3.818000078201294
38.47999954223633,9.109000205993652,3.6840000152587886
36.79100036621094,9.243000030517578,3.41599988937378
34.11800003051758,10.449000358581545,4.2199997901916495
33.83700180053711,11.052000045776367,4.287000179290772
33.273998260498054,10.11400032043457,4.0859999656677255
32.92200088500977,11.119000434875488,4.152999877929688
33.625999450683594,10.449000358581545,3.282000064849853
32.64099884033203,10.515999794006348,3.884999990463257
31.586000442504893,11.854999542236328,5.357999801635742
31.093000411987305,11.854999542236328,4.75600004196167
30.742000579833984,10.381999969482422,4.75600004196167
29.334999084472656,11.185999870300291,5.223999977111816
28.77199935913086,10.248000144958496,4.554999828338623
29.12400054931641,10.91800022125244,4.0859999656677255
29.263999938964844,12.659000396728516,5.223999977111816
29.40500068664551,13.597000122070312,5.425000190734863
28.913000106811523,10.381999969482422,4.0859999656677255
29.89699935913086,9.979999542236328,4.554999828338623
30.5310001373291,9.645000457763672,4.019000053405762
30.67099952697754,11.720999717712402,4.75600004196167
30.67099952697754,11.788000106811523,4.2199997901916495
31.093000411987305,10.449000358581545,4.0859999656677255
30.881999969482425,10.180999755859377,3.41599988937378
32.71099853515625,12.927000045776367,5.0229997634887695
34.750999450683594,10.180999755859377,4.2199997901916495
34.400001525878906,9.444000244140623,3.549999952316284
34.32899856567383,10.3149995803833,4.0859999656677255
33.625999450683594,10.717000007629396,3.884999990463257
33.55599975585937,10.180999755859377,3.617000102996826
32.78200149536133,11.854999542236328,4.0859999656677255
32.148998260498054,12.72599983215332,4.3540000915527335
31.233999252319336,14.065999984741213,5.357999801635742
30.5310001373291,18.152000427246094,8.840999603271484
30.952999114990234,14.60200023651123,5.960999965667725
30.31999969482422,14.53499984741211,6.162000179290772
29.40500068664551,14.401000022888184,6.296000003814697
28.70199966430664,13.99899959564209,6.497000217437744
28.77199935913086,14.065999984741213,6.296000003814697
28.913000106811523,14.267000198364258,5.425000190734863
28.27899932861328,14.60200023651123,5.692999839782715
28.631000518798828,9.109000205993652,2.611999988555908
28.77199935913086,11.45400047302246,3.41599988937378
29.968000411987305,9.779000282287598,3.549999952316284
29.756999969482425,10.85099983215332,4.2199997901916495
30.31999969482422,10.515999794006348,3.4830000400543213
31.44499969482422,9.779000282287598,3.617000102996826
30.742000579833984,10.248000144958496,3.750999927520752
31.6560001373291,9.645000457763672,4.019000053405762
32.28900146484375,9.57800006866455,3.818000078201294
32.852001190185554,11.98900032043457,4.152999877929688
32.077999114990234,10.784000396728516,3.818000078201294
31.867000579833984,10.11400032043457,3.41599988937378
31.375,9.444000244140623,3.1480000019073486
30.881999969482425,11.31999969482422,3.4830000400543213
30.881999969482425,13.529999732971191,4.75600004196167
29.968000411987305,12.458000183105469,5.827000141143799
29.968000411987305,13.32900047302246,5.357999801635742
29.47500038146973,15.270999908447266,6.2290000915527335
29.334999084472656,15.538999557495115,6.09499979019165
29.82699966430664,15.13700008392334,6.36299991607666
29.12400054931641,14.401000022888184,5.894000053405763
28.56100082397461,14.133000373840332,5.1570000648498535
28.631000518798828,13.99899959564209,4.3540000915527335
27.78700065612793,14.937000274658203,5.625999927520752
27.506000518798828,13.32900047302246,4.554999828338623
28.06800079345703,10.85099983215332,4.554999828338623
29.61599922180176,9.845999717712402,4.287000179290772
29.47500038146973,10.248000144958496,3.95199990272522
29.05299949645996,11.854999542236328,4.019000053405762
29.47500038146973,8.572999954223633,3.282000064849853
29.12400054931641,8.640000343322754,3.0810000896453857
29.68600082397461,8.305999755859375,2.4110000133514404
31.02300071716309,8.77400016784668,3.3489999771118164
31.16399955749512,8.038000106811522,2.5450000762939453
30.67099952697754,9.175999641418455,2.746000051498413
29.968000411987305,9.444000244140623,3.2149999141693115
30.17900085449219,8.505999565124513,2.880000114440918
29.47500038146973,10.04699993133545,3.0810000896453857
29.40500068664551,9.711999893188477,2.075999975204468
28.208999633789062,9.979999542236328,3.0810000896453857
29.12400054931641,9.979999542236328,3.549999952316284
28.56100082397461,13.597000122070312,5.357999801635742
29.194000244140625,13.597000122070312,4.889999866485597
28.56100082397461,12.123000144958494,4.0859999656677255
29.263999938964844,11.98900032043457,3.95199990272522
29.05299949645996,11.98900032043457,4.2199997901916495
28.913000106811523,12.994000434875488,4.421000003814697
29.82699966430664,13.79800033569336,4.0859999656677255
29.82699966430664,12.994000434875488,4.152999877929688
29.194000244140625,9.979999542236328,3.818000078201294
30.881999969482425,10.11400032043457,3.884999990463257
31.233999252319336,9.845999717712402,3.3489999771118164
32.21900177001953,10.984999656677246,3.617000102996826
32.99300003051758,8.371999740600586,2.812999963760376
33.90700149536133,8.907999992370605,2.880000114440918
34.750999450683594,9.041999816894531,3.013999938964844
34.750999450683594,9.243000030517578,3.2149999141693115
34.82199859619141,8.23900032043457,2.812999963760376
34.891998291015625,8.975000381469727,2.880000114440918
33.34400177001953,8.505999565124513,2.344000101089477
31.6560001373291,7.836999893188477,2.075999975204468
33.485000610351555,9.175999641418455,1.9420000314712524
32.64099884033203,9.175999641418455,2.009000062942505
32.5,8.371999740600586,3.013999938964844
33.062999725341804,10.91800022125244,3.549999952316284
33.485000610351555,11.520999908447266,3.549999952316284
33.695999145507805,11.520999908447266,4.152999877929688
33.55599975585937,12.123000144958494,4.554999828338623
33.34400177001953,11.92199993133545,4.0859999656677255
32.99300003051758,11.720999717712402,3.818000078201294
33.34400177001953,11.119000434875488,3.3489999771118164
33.90700149536133,11.119000434875488,3.818000078201294
33.20399856567383,9.444000244140623,2.2769999504089355
34.18899917602539,8.706999778747559,3.0810000896453857
35.946998596191406,8.907999992370605,2.4110000133514404
36.36899948120117,10.11400032043457,2.678999900817871
36.0880012512207,10.85099983215332,3.013999938964844
36.0880012512207,9.376999855041504,1.875
36.229000091552734,9.779000282287598,2.344000101089477
38.40900039672852,9.51099967956543,2.009000062942505
39.60499954223633,9.243000030517578,2.812999963760376
40.09799957275391,8.77400016784668,1.9420000314712524
40.52000045776367,9.645000457763672,2.678999900817871
37.84700012207031,9.109000205993652,2.1429998874664307
37.354000091552734,8.572999954223633,1.875
36.018001556396484,10.85099983215332,2.1429998874664307
36.15800094604492,10.984999656677246,2.1429998874664307
36.018001556396484,12.79300022125244,2.746000051498413
36.229000091552734,16.007999420166016,5.692999839782715
36.5099983215332,19.1560001373291,6.2290000915527335
36.72100067138672,16.812000274658207,5.894000053405763
36.58000183105469,17.615999221801758,5.960999965667725
37.70600128173828,16.343000411987305,5.760000228881836
37.70600128173828,18.01799964904785,7.099999904632568
37.63600158691406,18.152000427246094,7.0329999923706055
37.00299835205078,16.208999633789062,4.822999954223633
38.54999923706055,13.463000297546388,4.0859999656677255
38.05799865722656,10.3149995803833,3.41599988937378
37.00299835205078,8.840999603271484,3.1480000019073486
37.00299835205078,10.248000144958496,3.282000064849853
29.82699966430664,8.572999954223633,2.009000062942505
32.852001190185554,8.77400016784668,2.1429998874664307
36.15800094604492,9.51099967956543,1.6080000400543213
35.80699920654297,8.77400016784668,2.075999975204468
37.7760009765625,9.3100004196167,2.1429998874664307
39.53499984741211,8.305999755859375,2.2769999504089355
38.26900100708008,8.975000381469727,2.2769999504089355
34.750999450683594,8.840999603271484,2.1429998874664307
33.766998291015625,9.041999816894531,2.344000101089477
32.852001190185554,11.253000259399414,2.611999988555908
33.132999420166016,11.98900032043457,3.41599988937378
34.32899856567383,12.524999618530272,3.818000078201294
35.3849983215332,13.597000122070312,4.622000217437744
34.540000915527344,14.60200023651123,5.357999801635742
32.71099853515625,13.463000297546388,4.554999828338623
33.90700149536133,12.256999969482422,3.884999990463257
34.68099975585937,12.256999969482422,4.689000129699707
35.66600036621094,11.588000297546388,3.6840000152587886
34.470001220703125,11.92199993133545,3.3489999771118164
35.31399917602539,11.520999908447266,3.6840000152587886
33.83700180053711,8.77400016784668,2.678999900817871
35.87699890136719,7.97100019454956,3.0810000896453857
35.525001525878906,8.305999755859375,2.4110000133514404
36.58000183105469,9.376999855041504,2.344000101089477
37.354000091552734,10.04699993133545,3.1480000019073486
34.61100006103516,8.23900032043457,2.075999975204468
33.83700180053711,8.305999755859375,2.2769999504089355
33.20399856567383,7.903999805450439,2.2100000381469727
34.68099975585937,12.1899995803833,4.689000129699707
36.72100067138672,7.836999893188477,1.5410000085830688
34.750999450683594,7.903999805450439,1.6080000400543213
24.90299987792969,6.429999828338622,0.9380000233650208
32.852001190185554,7.836999893188477,1.3400000333786009
33.132999420166016,8.975000381469727,1.406999945640564
29.968000411987305,8.305999755859375,0.6700000166893005
30.38999938964844,8.104999542236326,0.8040000200271606
31.375,10.11400032043457,2.5450000762939453
31.30400085449219,13.19499969482422,4.019000053405762
32.64099884033203,13.32900047302246,4.287000179290772
33.34400177001953,13.864999771118164,4.3540000915527335
33.34400177001953,11.98900032043457,3.2149999141693115
34.61100006103516,11.854999542236328,3.41599988937378
33.90700149536133,11.854999542236328,2.678999900817871
34.540000915527344,11.119000434875488,2.009000062942505
35.3849983215332,11.98900032043457,2.9470000267028813
34.32899856567383,8.975000381469727,2.344000101089477
31.586000442504893,9.51099967956543,3.013999938964844
31.375,10.11400032043457,3.549999952316284
30.742000579833984,10.3149995803833,3.617000102996826
31.586000442504893,8.640000343322754,2.2769999504089355
31.375,8.907999992370605,2.477999925613404
31.02300071716309,9.3100004196167,2.5450000762939453
25.816999435424805,8.171999931335451,2.2769999504089355
24.90299987792969,7.836999893188477,2.2100000381469727
18.009000778198242,8.505999565124513,2.2100000381469727
22.44099998474121,7.234000205993652,1.3400000333786009
16.882999420166016,6.966000080108643,1.1390000581741333
22.089000701904297,7.166999816894531,1.1390000581741333
24.19899940490723,8.371999740600586,2.9470000267028813
25.746999740600582,9.109000205993652,2.2100000381469727
26.520999908447266,8.907999992370605,2.678999900817871
26.94300079345703,8.505999565124513,2.2100000381469727
27.364999771118164,10.04699993133545,3.0810000896453857
28.35000038146973,10.85099983215332,3.750999927520752
28.06800079345703,8.907999992370605,2.9470000267028813
28.35000038146973,9.51099967956543,2.009000062942505
27.92799949645996,9.57800006866455,2.477999925613404
27.71699905395508,9.645000457763672,2.2100000381469727
29.89699935913086,6.2290000915527335,1.875
30.17900085449219,6.966000080108643,2.746000051498413
31.44499969482422,7.301000118255615,1.6080000400543213
33.20399856567383,8.840999603271484,2.2769999504089355
33.415000915527344,9.243000030517578,2.1429998874664307
32.71099853515625,6.429999828338622,1.2730000019073486
32.852001190185554,6.697999954223633,2.2769999504089355
33.20399856567383,7.769999980926514,2.678999900817871
34.04800033569336,8.104999542236326,2.344000101089477
35.525001525878906,7.099999904632568,2.1429998874664307
34.470001220703125,7.836999893188477,2.2100000381469727
35.59600067138672,7.301000118255615,1.741000056266785
33.625999450683594,6.697999954223633,1.2059999704360962
32.148998260498054,7.836999893188477,1.2059999704360962
32.007999420166016,7.434999942779541,1.2730000019073486
31.72599983215332,8.104999542236326,2.009000062942505
30.881999969482425,7.836999893188477,1.807999968528748
31.30400085449219,10.180999755859377,2.746000051498413
31.233999252319336,10.04699993133545,2.9470000267028813
31.72599983215332,9.779000282287598,3.0810000896453857
31.233999252319336,8.439000129699707,2.2769999504089355
31.867000579833984,9.041999816894531,1.9420000314712524
32.21900177001953,9.3100004196167,2.2100000381469727
31.72599983215332,11.45400047302246,3.2149999141693115
32.28900146484375,7.703000068664551,2.009000062942505
34.25899887084961,7.836999893188477,2.2100000381469727
33.97800064086914,7.769999980926514,2.1429998874664307
34.470001220703125,9.175999641418455,3.0810000896453857
35.24399948120117,9.645000457763672,2.477999925613404
36.29899978637695,7.636000156402588,1.807999968528748
36.72100067138672,8.038000106811522,1.5410000085830688
38.3390007019043,8.371999740600586,2.4110000133514404
40.027000427246094,8.371999740600586,2.344000101089477
37.98699951171875,7.703000068664551,2.1429998874664307
39.11299896240234,8.505999565124513,2.5450000762939453
37.00299835205078,8.305999755859375,1.9420000314712524
35.24399948120117,8.104999542236326,1.6740000247955322
34.18899917602539,9.913000106811523,1.6740000247955322
33.83700180053711,10.248000144958496,0.5360000133514404
33.485000610351555,12.458000183105469,3.6840000152587886
33.485000610351555,14.267000198364258,4.287000179290772
34.61100006103516,14.53499984741211,3.95199990272522
33.90700149536133,15.87399959564209,5.1570000648498535
33.55599975585937,15.13700008392334,4.152999877929688
34.891998291015625,14.468000411987305,4.2199997901916495
34.96200180053711,12.1899995803833,3.282000064849853
34.82199859619141,12.79300022125244,2.746000051498413
34.68099975585937,13.19499969482422,2.9470000267028813
36.58000183105469,13.597000122070312,4.152999877929688
34.400001525878906,9.913000106811523,2.5450000762939453
36.0880012512207,8.104999542236326,1.9420000314712524
36.229000091552734,8.975000381469727,2.880000114440918
36.29899978637695,9.3100004196167,3.0810000896453857
35.946998596191406,7.636000156402588,1.6740000247955322
37.354000091552734,8.23900032043457,2.075999975204468
38.54999923706055,8.706999778747559,2.009000062942505
38.05799865722656,7.903999805450439,2.2769999504089355
35.525001525878906,8.439000129699707,1.741000056266785
35.66600036621094,8.505999565124513,2.075999975204468
33.132999420166016,8.371999740600586,1.9420000314712524
33.625999450683594,8.171999931335451,1.741000056266785
35.24399948120117,10.515999794006348,2.075999975204468
33.55599975585937,11.45400047302246,1.6740000247955322
33.90700149536133,12.458000183105469,3.41599988937378
33.695999145507805,12.055999755859377,3.3489999771118164
33.766998291015625,13.597000122070312,4.0859999656677255
33.625999450683594,13.79800033569336,4.0859999656677255
33.485000610351555,12.72599983215332,4.3540000915527335
33.132999420166016,11.38700008392334,3.2149999141693115
32.92200088500977,12.524999618530272,4.152999877929688
31.6560001373291,12.055999755859377,3.0810000896453857
32.852001190185554,10.784000396728516,2.5450000762939453
32.21900177001953,8.572999954223633,2.075999975204468
31.72599983215332,8.706999778747559,2.5450000762939453
32.64099884033203,9.645000457763672,2.678999900817871
32.148998260498054,9.645000457763672,2.477999925613404
27.506000518798828,9.51099967956543,2.5450000762939453
29.263999938964844,7.703000068664551,1.807999968528748
31.44499969482422,7.903999805450439,1.741000056266785
31.51499938964844,7.501999855041504,1.4739999771118164
32.077999114990234,9.57800006866455,2.746000051498413
32.077999114990234,7.903999805450439,2.075999975204468
33.83700180053711,8.371999740600586,1.875
34.04800033569336,7.836999893188477,1.6740000247955322
33.695999145507805,7.636000156402588,1.5410000085830688
33.485000610351555,9.645000457763672,1.5410000085830688
32.71099853515625,9.57800006866455,1.875
32.64099884033203,8.439000129699707,1.807999968528748
32.43000030517578,10.649999618530272,2.4110000133514404
32.007999420166016,13.529999732971191,4.019000053405762
31.6560001373291,13.32900047302246,3.4830000400543213
31.375,12.256999969482422,2.9470000267028813
31.586000442504893,11.185999870300291,3.2149999141693115
32.43000030517578,11.788000106811523,1.9420000314712524
31.79700088500977,12.256999969482422,2.4110000133514404
33.20399856567383,13.128000259399414,3.41599988937378
34.68099975585937,11.119000434875488,2.880000114440918
34.400001525878906,8.038000106811522,2.1429998874664307
36.93199920654297,8.706999778747559,3.0810000896453857
33.485000610351555,10.381999969482422,2.812999963760376
33.625999450683594,10.180999755859377,2.880000114440918
33.20399856567383,8.038000106811522,1.9420000314712524
33.273998260498054,8.706999778747559,2.2100000381469727
35.525001525878906,9.376999855041504,2.2100000381469727
35.03300094604492,9.376999855041504,2.5450000762939453
35.66600036621094,8.505999565124513,2.075999975204468
33.695999145507805,8.975000381469727,2.1429998874664307
34.400001525878906,9.041999816894531,1.807999968528748
36.79100036621094,8.505999565124513,2.2100000381469727
35.946998596191406,11.98900032043457,2.2769999504089355
35.3849983215332,11.98900032043457,1.875
34.32899856567383,15.270999908447266,4.0859999656677255
35.73600006103516,14.937000274658203,4.0859999656677255
34.891998291015625,15.20400047302246,4.622000217437744
35.31399917602539,16.945999145507812,5.357999801635742
35.31399917602539,15.20400047302246,4.889999866485597
35.87699890136719,13.932000160217283,5.090000152587892
35.525001525878906,13.730999946594238,4.0859999656677255
34.470001220703125,13.529999732971191,3.1480000019073486
34.25899887084961,14.199999809265137,3.884999990463257
37.2140007019043,13.79800033569336,4.2199997901916495
40.94200134277344,13.932000160217283,4.554999828338623
38.76100158691406,12.927000045776367,4.554999828338623
35.24399948120117,10.91800022125244,3.617000102996826
33.062999725341804,11.520999908447266,3.3489999771118164
32.28900146484375,9.376999855041504,2.477999925613404
33.20399856567383,10.04699993133545,2.4110000133514404
33.55599975585937,9.913000106811523,2.4110000133514404
35.31399917602539,8.23900032043457,1.3400000333786009
36.72100067138672,8.23900032043457,2.075999975204468
36.86199951171875,9.376999855041504,2.2100000381469727
34.96200180053711,9.444000244140623,2.880000114440918
37.354000091552734,8.907999992370605,1.6080000400543213
36.58000183105469,12.592000007629396,2.1429998874664307
35.03300094604492,14.53499984741211,3.884999990463257
36.72100067138672,14.199999809265137,3.95199990272522
36.86199951171875,15.06999969482422,5.0229997634887695
36.6510009765625,17.816999435424805,6.162000179290772
36.15800094604492,18.152000427246094,6.296000003814697
36.018001556396484,16.275999069213867,6.09499979019165
35.66600036621094,15.270999908447266,5.290999889373778
35.525001525878906,12.524999618530272,3.6840000152587886
36.86199951171875,13.32900047302246,4.421000003814697
35.03300094604492,12.859999656677244,4.48799991607666
38.62099838256836,12.324000358581545,4.019000053405762
38.198001861572266,10.515999794006348,3.818000078201294
37.2140007019043,11.92199993133545,4.889999866485597
37.354000091552734,11.588000297546388,3.2149999141693115
37.63600158691406,11.588000297546388,3.0810000896453857
37.00299835205078,10.515999794006348,2.611999988555908
37.49499893188477,11.588000297546388,2.1429998874664307
39.18299865722656,11.38700008392334,2.812999963760376
39.67599868774414,11.119000434875488,2.1429998874664307
39.04299926757813,10.11400032043457,3.282000064849853
40.16799926757813,10.515999794006348,2.812999963760376
37.2140007019043,9.845999717712402,2.344000101089477
39.04299926757813,9.845999717712402,2.009000062942505
38.69100189208984,14.267000198364258,2.746000051498413
37.28400039672852,14.668999671936035,1.9420000314712524
36.86199951171875,16.476999282836914,4.152999877929688
37.63600158691406,14.803000450134276,2.9470000267028813
36.6510009765625,14.53499984741211,3.282000064849853
37.84700012207031,13.663999557495115,4.3540000915527335
37.91699981689453,12.859999656677244,3.95199990272522
36.79100036621094,13.32900047302246,4.152999877929688
35.173999786376946,12.659000396728516,4.019000053405762
35.173999786376946,11.720999717712402,3.282000064849853
36.72100067138672,11.31999969482422,3.282000064849853
38.902000427246094,11.92199993133545,4.019000053405762
41.22299957275391,10.11400032043457,3.2149999141693115
40.73099899291992,11.119000434875488,3.549999952316284
39.95700073242188,11.185999870300291,2.678999900817871
37.28400039672852,11.788000106811523,2.880000114440918
36.58000183105469,11.854999542236328,3.013999938964844
38.83200073242188,12.72599983215332,3.013999938964844
40.027000427246094,12.458000183105469,2.4110000133514404
41.012001037597656,12.123000144958494,2.2100000381469727
41.22299957275391,11.119000434875488,2.746000051498413
40.37900161743164,11.31999969482422,3.2149999141693115
38.83200073242188,11.253000259399414,2.880000114440918
39.11299896240234,11.253000259399414,2.344000101089477
38.83200073242188,13.597000122070312,2.477999925613404
38.40900039672852,16.075000762939453,3.4830000400543213
38.26900100708008,16.40999984741211,3.884999990463257
38.198001861572266,16.208999633789062,3.95199990272522
38.26900100708008,17.079999923706055,5.559000015258789
38.40900039672852,18.2189998626709,4.889999866485597
37.63600158691406,18.6200008392334,5.357999801635742
37.84700012207031,17.75,5.357999801635742
37.63600158691406,15.06999969482422,4.956999778747559
37.70600128173828,16.142000198364258,4.75600004196167
38.3390007019043,15.13700008392334,4.3540000915527335
40.73099899291992,15.538999557495115,4.956999778747559
42.41899871826172,11.119000434875488,3.750999927520752
42.63000106811523,11.720999717712402,4.0859999656677255
40.52000045776367,12.256999969482422,3.41599988937378
39.95700073242188,12.927000045776367,3.41599988937378
38.12799835205078,12.79300022125244,2.477999925613404
39.95700073242188,14.199999809265137,3.750999927520752
41.57500076293945,13.19499969482422,2.678999900817871
44.178001403808594,12.524999618530272,3.617000102996826
44.45899963378906,12.256999969482422,3.282000064849853
45.44400024414063,12.1899995803833,3.2149999141693115
45.09199905395508,11.788000106811523,2.812999963760376
41.99700164794922,13.19499969482422,3.41599988937378
40.52000045776367,16.945999145507812,3.884999990463257
40.37900161743164,17.214000701904293,3.3489999771118164
39.74599838256836,18.2189998626709,5.1570000648498535
